0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
-644.4179,44.50136,-18.602953,4.890709,-12.811293,-6.152897,-17.754293,-9.728757,-6.765279,-1.3756253,-11.81327,-1.6366358,-2.9130087,-5.918893,-4.1042833,-3.5514781,-5.5088663,-0.9716271,-1.5454361,0.7584792,0.22898607,-0.1735006,0.093295336,-0.010388592,1.6012512,3.9845982,3.9168394,3.1464903,4.750914,8.886377,7.2776856,4.167848,0.13317867,-2.9832346,-1.5652027,1.3762271,1.7363644,-0.5560744,-3.4566348,-1.2306782,calm
-633.52563,43.251102,-6.133453,3.7995,-11.800661,-3.6295195,-17.098413,-10.6286745,-6.905237,-2.114376,-8.458787,-0.36408252,-4.731518,-5.18829,-3.120932,-4.726165,-6.027343,-1.2541718,-6.8370395,-3.442139,-5.028147,1.207867,4.1167865,5.556502,5.2163916,2.9026592,3.54596,4.9963827,8.001564,9.215155,6.3576093,1.2340143,-1.5000364,-1.4900542,1.5051812,2.5231233,0.5746069,-3.7753127,-3.8701503,-0.55739015,calm
-643.9551,47.42806,-15.629816,-0.17270292,-11.160985,-5.725392,-24.207829,-12.66725,-5.9388213,-4.8424697,-10.368585,-4.794452,-1.4353057,-3.7846625,-4.5387063,-4.436989,-7.402995,-3.2595356,-4.8603463,-3.4796398,-1.7635154,2.8860037,7.3262873,7.48174,5.5213275,5.611546,4.6365724,3.65979,5.6383395,8.227316,4.558582,2.5255508,1.2392101,1.3814682,1.7687366,1.111023,-0.93248856,-2.1170685,-2.9109638,-1.4681215,calm
-653.5828,41.204548,-11.523073,0.8260462,-11.3024645,-5.5771804,-17.454311,-10.232119,-7.0891223,-2.1872442,-12.800152,-3.5783787,-4.825506,-5.8451676,-3.7513468,-3.8239963,-4.381091,-0.4210547,-5.149151,0.41389647,-2.6659734,1.8653136,2.0838962,2.857206,2.0512893,2.5151653,5.882443,6.685843,8.742684,6.3816304,1.3882512,-1.4090222,-0.6370902,-0.50950086,0.60546446,1.2294399,-0.019024182,-2.237734,-3.2903275,-1.0114896,calm
-621.65643,50.524597,-20.151825,4.593228,-11.161665,-7.675985,-26.010464,-13.509454,-6.2999225,-3.8901477,-12.093175,-0.5172498,-1.7200174,-5.6516457,-2.88627,-5.5675807,-9.18753,-2.8066921,-5.5925446,-1.852733,-3.1973956,-0.51592815,2.1709378,-0.9039085,2.8810344,3.5599356,5.36861,6.100648,6.344461,5.8606954,2.3252912,-0.18938138,0.71866363,2.5911038,0.9765557,-1.3494222,-2.5725014,-1.3563176,-1.2746186,-2.8116972,calm
-601.33954,46.322548,-15.385389,3.5585608,-12.964612,-4.5482893,-25.57888,-8.640206,-5.4171987,-3.7359886,-10.718155,-0.3541811,-1.325636,-1.7563665,0.16756031,-4.030368,-6.7475314,-1.1894433,-3.6232395,0.14527294,0.66123736,3.470918,3.509978,2.0481403,3.661067,6.883345,8.066741,7.080158,6.4243565,8.016717,8.326233,6.425636,2.855926,-0.22129603,1.219203,2.3937688,1.3811502,-2.0267107,-2.0999508,-0.50065935,calm
-657.1382,41.51387,-7.4532795,-1.1360859,-11.976839,-9.890624,-21.32916,-10.072657,-7.8075542,-7.034293,-14.17986,-2.4955835,-8.469099,-7.7508564,-3.0996697,-7.862423,-7.7427573,-3.6196897,-8.405337,-4.8801455,-5.6105704,-1.7093505,-4.885399,-0.55491996,-0.47136784,4.253295,5.8229804,6.895082,8.237441,5.644173,3.5424902,3.869032,3.8880668,1.0043807,1.7640646,-1.4659561,-0.2519932,-0.17642748,-2.285177,-4.023725,calm
-635.8248,37.39371,-16.08126,6.3180466,-14.879118,-5.556158,-16.572557,-10.745512,-6.333173,-6.7943044,-11.577214,-3.6487935,-3.1790218,-6.7364087,-1.5859969,-4.9468813,-6.0120344,-3.1011896,-2.84293,-1.1551564,-3.343832,-1.4992152,-1.1983157,-4.513927,-2.238652,-2.537995,2.4576392,2.7458599,4.4250636,3.872669,2.965761,1.1542279,0.30925816,1.2717503,0.59540415,0.7212494,-0.18538855,0.049529716,-0.87184477,-1.217082,happy
-584.8986,31.402023,-20.5595,7.942341,-16.624552,-5.196092,-15.198257,-12.640023,-4.426267,-6.0904403,-10.225301,-4.6124353,-3.3258426,-7.7005153,-1.4243318,-0.095856965,1.4125203,4.193973,1.1878626,3.6619499,1.6058365,1.4697224,1.000201,-1.5312386,2.196579,1.4982234,1.2352709,-1.584835,0.1704936,2.1074493,1.5294585,-0.1263726,-0.17350194,0.57673496,0.39630166,0.35359487,-0.3827489,-0.66389716,-1.1843853,-0.326387,happy
-609.79254,37.317036,-13.082878,9.916164,-12.042197,-2.6328654,-13.014441,-9.956277,-7.196489,-4.0970516,-8.125509,-3.7132635,-4.0483394,-6.087012,-5.7297363,-4.77819,-5.660685,-3.1233368,-2.2376893,-2.7115328,0.9885113,1.7475501,2.9157693,2.2543683,0.4301839,1.9612474,-0.79086506,0.8746188,0.52760875,3.3145928,2.231366,2.5895789,0.86940414,-0.7626471,-1.8832458,-1.7004886,-0.92258894,0.73946893,-0.1783512,-3.0891483,happy
-594.9294,36.74078,-16.601706,8.080699,-12.546586,-6.168357,-15.037907,-9.28585,-4.2502036,-5.9990344,-7.2710857,-3.225237,-4.5817294,-7.539097,-1.8661187,-2.870607,-3.4729066,-0.6227184,-2.2509475,0.14403926,0.431988,3.4659638,2.0335917,1.0787817,-0.17765434,-1.3387468,0.5057365,0.91970783,1.1082724,0.18627636,-0.91061276,0.90035516,1.7616677,-1.5159689,-2.24575,-1.2921773,0.17107937,-0.6623131,-3.2005723,-2.1226766,happy
-484.0834,26.99819,-24.39164,5.287247,-14.05487,-3.2075558,-16.500553,-12.158327,-1.3771785,-2.863602,-11.063075,1.0582583,4.4553895,2.4371698,0.16313027,-1.9583466,1.1182178,6.6403394,3.8708541,3.5120673,3.5720544,5.2244697,4.544725,0.82421327,1.717163,4.5280657,1.167388,0.23307803,-0.061178025,0.006142247,-0.35016564,-0.118775636,-0.9327351,-0.8385983,0.10997663,-0.4869356,0.45489824,1.0983474,-0.8239928,-1.162079,happy
-486.8538,14.242083,-22.238115,4.4023476,-17.25426,-2.464353,-12.299539,-8.73998,-3.4834142,-6.2108583,-9.191557,-3.8585277,2.1588793,-1.7923887,8.181677,6.8848124,6.755285,5.6154532,0.09163829,2.3957508,-0.8612935,1.9525002,1.6682445,-1.286893,-0.04698724,1.4995581,-0.4055805,-2.205083,1.0271448,1.3601729,0.9825309,1.286669,0.19987239,-0.54104376,-0.48086092,1.8615049,0.82605416,0.54331857,-0.95036465,-0.96243036,happy
-513.0653,17.189247,-19.030647,1.9772422,-16.854294,-7.574029,-16.889927,-11.365535,-6.1189604,-6.994885,-7.9642053,-5.405319,-4.842875,-10.031578,-4.430212,-4.7857985,-0.10995629,5.651289,3.5201046,2.435413,0.67314595,0.5952131,4.5200872,3.3537905,1.6435378,-1.3816462,-1.5577363,0.93438506,0.9923599,-0.6157339,-1.0949142,1.5060536,1.0857252,0.414679,2.151342,1.2452674,-2.0901291,-3.85562,-2.1774826,-1.3952487,happy
-452.3437,17.902504,-26.381128,3.4796596,-18.096283,-10.097804,-21.380085,-9.085999,-5.73355,-9.588371,-14.23286,-3.3167822,-0.10694562,-3.8234777,4.581293,3.7204792,6.9696927,5.0353394,4.091444,3.2065341,0.9927977,-0.5109642,-1.2042209,-1.6314976,-2.2282956,-0.21607491,-2.2326677,-2.3185353,-1.1347226,-0.30368325,-0.40950578,0.08894179,0.3991035,0.4761062,0.09690196,-1.0556921,0.16108099,-0.8162974,-1.2656327,-1.4984936,happy
-678.8248,39.380527,-1.0182445,8.257666,-9.821909,-2.467449,-12.455318,-11.182934,-9.189995,-3.4597163,-8.948604,-5.4251075,-2.7363172,-5.6459317,-5.3356147,-2.1062348,-3.881103,-2.7526386,-2.0657885,-1.0018711,-2.9118352,-1.7868793,0.1300852,-0.5043276,0.31839624,1.4300078,2.989717,2.7461767,1.8910724,1.3001807,0.64802635,1.5426486,1.5656999,-0.4504956,-2.0902202,-0.7925286,-0.970253,-0.25510642,-3.1582391,-3.9378493,sad
-581.7774,27.922388,-11.359091,1.5590748,-13.261836,-3.9443183,-15.099181,-12.666283,-5.5083275,-4.1027093,-8.697182,-5.909255,1.4394367,-7.793469,1.2431839,0.8814698,3.1910288,2.2159421,2.2845454,3.0665402,3.9901865,3.8649638,2.7166696,-0.9485383,-4.2155614,0.9074021,1.8331109,0.4663927,-1.6747972,1.1547832,0.15706186,-0.72180367,-0.8765578,-0.63898426,-1.219516,-1.6672351,-1.1964539,-0.57853436,-0.4601681,-0.84403807,sad
-580.8651,26.6726,-12.429998,4.137181,-15.095953,-8.09416,-16.60479,-14.192078,-7.6729465,-7.644427,-9.161616,-5.796516,-0.7953158,-9.562751,-1.0256901,-3.7494173,-0.03686928,5.0403867,8.297728,6.3539515,2.4156785,-0.31144467,-0.017672073,-1.2736547,0.7557687,1.4713061,-1.0528737,-3.2972226,-1.8204395,-0.45447624,-1.1685952,-2.992026,-1.7662138,0.6576623,-0.35431972,-2.0558834,0.011866055,1.2666348,-0.20826,-1.9365389,sad
-590.72174,18.89332,-13.758448,-0.13968848,-17.731031,-9.5545435,-17.1714,-15.169996,-5.4251165,-8.383444,-8.071622,-4.9652634,-0.23040833,-6.6725984,1.3818254,-0.555062,3.851425,8.220479,7.4451866,2.3652563,-0.65665007,-1.6469089,0.99299055,1.9740047,-0.7295793,-2.2303598,-3.6080725,-1.459091,1.1500022,-0.116011865,-2.3856575,-1.5471419,0.1979042,-0.50886667,1.8629695,1.7703341,-1.0387425,-2.3004963,-1.3070846,-0.999531,sad
-525.25287,14.6601925,-23.551764,2.6967764,-17.93931,-11.138043,-18.457893,-13.107411,-2.6780677,-4.9592423,-6.0017505,0.121876456,8.8556795,4.8297787,6.6435494,2.6132348,3.6983223,2.7804306,-0.11620692,-2.0519295,-1.0278457,-0.3833331,-1.5371449,-2.3687553,-0.97057945,1.3661687,-1.1378572,-3.0497177,0.7305409,0.5980446,0.2351773,-0.5561587,2.6536894,-0.84044474,0.7270068,1.1191761,0.8376373,-0.2382635,-0.23647216,-0.17638355,sad
-489.81723,13.246249,-16.52948,-2.0556068,-16.448082,-4.810218,-11.748274,-10.97505,-2.4494812,-0.41018176,-0.8697848,5.08108,13.696675,9.887053,7.094018,0.60212547,2.1050725,2.4644754,-1.2994494,-0.7001776,0.8846415,-1.0208267,-0.23149471,0.41944423,1.1591439,2.1275501,-0.885907,-0.5866288,0.9335235,1.945313,1.0557016,-0.71320194,0.5607444,-1.7799876,0.54091597,1.5754712,1.5608758,-0.013951633,1.6665041,-0.24630088,sad
-441.88055,-1.6901395,-32.108345,-4.98667,-23.190723,-15.512633,-22.711164,-14.367154,-5.573775,-5.952552,-0.5422243,12.057548,18.343946,2.10323,0.14927308,-7.6023602,-2.6971753,1.3487674,-3.862332,-4.29153,-0.5598821,3.6950967,0.6872313,1.5520352,0.6892391,-2.549496,-4.1807375,-0.5481009,0.6352551,-3.9921546,-1.3293525,1.13746,2.4438405,1.2655615,1.8991776,-0.27865958,0.46630055,-1.4287338,-1.1521357,-0.23627904,sad
-468.67227,4.716816,-27.14641,1.3924071,-20.626753,-12.004112,-17.963358,-13.52958,-7.586812,-8.46168,-8.413926,2.7390575,12.343511,9.754407,11.910591,1.5036883,-2.5850558,-1.1497496,-2.4058728,-2.5841727,-2.5158079,-0.5629657,1.0326223,-0.7956798,0.8550157,4.9756722,-0.40579152,-4.640704,0.1398951,1.4139875,-0.8049301,-1.5989034,1.1086031,-1.7516905,-0.84888035,0.13504949,1.6649401,0.044983264,-0.4794651,-1.2582936,sad
-551.4062,28.43902,-10.506556,2.3438218,-14.458073,-4.7903047,-16.07063,-10.561479,-7.186806,-3.6237304,-10.176149,-1.8020185,-6.151179,-8.644425,-3.0534217,-2.8047118,-3.300812,1.8359138,1.2006217,2.2533753,1.4020247,0.7432316,0.7211411,-1.2923968,-0.63836235,0.60306275,2.3976495,1.5611145,1.2465553,0.61219144,-0.96210176,-0.70185876,-0.23531967,0.59308195,2.9260843,1.9270835,-1.881218,-2.4516943,-0.56588495,0.19960871,angry
-532.60223,22.962662,-12.21932,0.85178906,-16.729362,-1.5388918,-14.732476,-9.851325,-5.0703154,-2.5111337,-7.927382,-2.3051236,-0.20851669,-5.119861,1.1523132,-2.5306077,-2.105562,0.38547412,-0.52976596,0.06408817,-0.44946855,0.6700942,1.3858018,-0.20718965,1.4591643,4.2714334,1.687538,-0.7695482,-0.2094025,2.0956252,0.03652213,-1.461247,-1.0960606,0.11801539,-0.047550835,0.35655543,0.25351298,0.3444119,0.68422395,-0.42589656,angry
-544.524,23.578733,-13.20687,-0.89899635,-16.486937,-6.344914,-17.956434,-12.688903,-8.122609,-4.2268577,-10.125869,-6.663433,-5.902132,-6.8252463,1.4405643,1.6466411,1.9955852,1.2723413,-1.0028081,-0.21580201,3.6424518,3.745703,3.3856373,-1.3551434,-0.64609826,0.4157137,-2.8298109,-3.020887,2.205579,3.218877,-0.17494833,-0.19454603,-0.45292303,-1.6768317,-2.456028,1.240988,-0.6842243,-3.3891473,-2.0106187,-0.4730572,angry
-563.1931,27.654924,-12.242733,-0.14126818,-16.143707,-5.462218,-18.128479,-11.810667,-5.920331,-3.221775,-9.8614235,-3.4850726,-5.0829864,-6.9881253,-4.1331906,-4.838361,-5.298354,-0.008860274,-3.4950604,0.62827253,-0.09386383,0.66277397,0.40616456,1.2750167,3.2506108,3.5159478,3.0741587,0.62058556,0.03627323,0.34201798,0.8469903,0.72961664,-1.8807083,-0.7028629,-0.2677093,-1.5767517,-2.5479515,-0.87942046,-1.2675952,-1.5064245,angry
-402.25876,10.42731,-18.391264,-1.8857027,-19.216461,2.420602,-17.528502,-7.5033693,-8.050293,-3.0607097,-6.005869,0.44265637,5.583686,0.8902063,6.649153,1.4247422,4.4007154,0.7160724,1.1300615,5.120716,5.3666945,2.4319053,-1.6765207,-0.15245795,-1.2763057,0.46900555,-0.7329043,0.05295471,0.64557624,1.0143943,1.2237613,2.6001766,0.13045663,1.0709255,1.6572766,-0.9321517,-1.5253931,1.0317217,0.9465953,-0.64070356,angry
-425.48007,11.91754,-16.468103,-2.9091167,-19.405373,-0.46798044,-18.764635,-8.984102,-5.8732066,-3.0319865,-4.210947,1.8385307,3.5033226,-4.113953,2.7180862,-3.6705706,-0.21534413,-0.08256159,-0.19999774,1.5556397,1.0287364,4.1042943,6.1160736,3.2461076,0.38615376,0.6634999,-1.3111713,0.6196873,2.3747005,0.98207223,-1.134299,-0.5199815,0.61761755,2.5571723,2.0969884,0.58644307,0.24313043,0.3425347,-0.9467185,-1.6141219,angry
-394.1635,6.3628836,-18.154995,0.09498889,-20.490076,-4.4025717,-21.065742,-8.487335,-4.6566305,-2.895151,-9.077346,-3.1979122,-3.415285,-7.5466685,0.68300444,-1.06168,5.3527,2.0457237,3.027973,4.359077,6.2534842,5.5643973,0.13869572,-2.447871,-1.3306736,-2.2499392,-1.9961662,-1.9306765,-1.5679245,-0.40294614,-1.1159551,-0.51542485,0.1737642,-0.6827616,-2.0244195,0.4089517,-0.2133112,-2.1374705,-0.5851133,0.25755394,angry
-456.54544,6.5053554,-20.840368,-10.478945,-23.121183,-3.5424979,-22.241556,-9.557469,-10.272382,-4.0168347,-6.6442394,-0.71339875,-0.6674519,-3.5651057,1.8337344,-1.0629032,5.419509,1.2287946,5.0796237,2.6828988,6.75196,2.5858846,0.1358451,-0.8361066,-2.879545,0.8228836,-1.0242168,-1.4405904,0.067476384,0.290913,0.30887976,1.5902598,-1.9820112,-0.6746193,0.65315753,2.2486992,-1.3406843,-1.7618388,0.23095919,0.89004666,angry
-552.80237,21.065737,-15.722447,0.32534233,-12.749284,-2.6227324,-17.27675,-15.069337,-4.698127,-5.4471188,-9.642691,-3.2866495,-0.6021314,-5.643399,-1.4369489,-2.9261005,0.35946274,5.6754904,5.751272,6.6735196,2.5350747,1.3199503,1.3116224,1.6285387,0.09951416,-0.65332854,-3.028131,-2.8593497,-1.6044835,-0.08820221,-1.8978951,-1.7434477,-1.0386927,-0.7437487,-0.15938446,-1.0210608,1.3595176,1.838929,-1.3936228,-1.91936,fearful
-536.98816,19.33629,-19.45261,4.2076335,-15.70356,-3.9919977,-15.403297,-12.324475,-5.4223843,-6.9686155,-9.327645,-3.7962604,-2.4676082,-6.8931866,-1.0160906,-0.612306,5.387245,10.411523,6.497336,4.704191,-0.41102207,2.55662,3.0578468,2.0322728,-2.0235248,-3.017211,-2.916182,-2.2980535,-0.6495422,-1.6249253,-0.92821914,1.9123113,0.7993021,0.55459857,0.45619324,-0.065290004,0.0658985,-1.0019764,-2.7247486,-2.1668468,fearful
-549.00305,22.706928,-16.092457,3.3117344,-11.801186,-6.214793,-17.763502,-12.931058,-4.0890326,-7.250701,-8.575191,-5.9934006,-1.9514298,-7.475769,-1.4379447,-4.7796474,-0.6687215,9.805944,10.786576,12.026734,5.0715785,-0.09399688,-2.7709966,0.42065075,-0.043949198,-1.4300976,-4.2484384,-2.5059724,-0.73475534,-2.066831,-4.4696627,-1.9434056,-0.8432261,-1.0105367,-0.94445986,0.95860505,1.4166325,-1.0886191,-1.6989585,-0.6834537,fearful
-538.32294,21.684818,-14.05357,-0.5064994,-11.688256,-4.9778976,-14.580181,-14.832168,-6.0691476,-6.5322657,-9.921438,-5.1708093,-1.9790744,-7.1842523,-2.7429378,-2.2485838,0.35257462,7.288718,10.559531,10.84865,5.2824335,1.1802381,1.2875915,0.96131843,-0.746295,-2.0318084,-4.1568127,-1.3923663,-1.1621952,-2.830768,-4.825272,-1.3198996,-0.21899413,-1.7673789,-1.0429916,1.9366709,2.59163,-1.5485423,-2.1218019,-0.4539867,fearful
-409.67163,2.0126352,-17.18881,2.1927438,-9.281077,-0.96523607,-18.728882,-10.961691,-0.43629438,-0.6527087,-1.6140379,15.593973,19.124903,0.54594356,-3.7389615,-0.7362645,4.19323,0.40184146,-4.449152,-0.73349875,3.0297937,4.6876993,-0.6053677,0.82140034,-3.817275,-2.8785615,-0.9498489,-1.3585246,0.17358936,3.0760894,4.4243517,2.983706,1.4433367,-0.27743286,-0.059583113,1.2827014,0.20825922,-0.62609947,-1.0937225,-1.0242506,fearful
-437.18588,11.387801,-18.30418,-2.7646189,-13.37513,-1.9199487,-13.868442,-12.847052,-7.687841,-4.9796257,-1.1647836,9.965279,15.8864155,5.2756667,0.24085514,-2.051586,2.6778662,2.521434,-1.2582695,-1.7198815,-2.0500007,-0.18479282,1.5510225,1.719932,-0.88682836,1.4738368,-2.7927434,-1.8712276,0.18843938,0.3130903,-0.17603414,1.0038819,0.61483216,0.44682464,3.437536,1.5841699,0.19073106,0.9526534,-0.74628204,-0.79871464,fearful
-420.36362,12.259009,-18.769371,-8.402598,-17.490616,-6.477042,-18.931656,-10.78394,-9.542895,-7.9068117,-8.166663,4.6690836,9.624787,1.6784284,6.9071856,1.8810073,3.994074,2.4023523,-0.4588819,1.1011424,-0.3254575,-0.10086264,-0.8952957,0.21189034,-3.129262,-0.87102133,-1.4613627,-2.6224382,-2.149984,1.5862273,2.0693526,0.04324913,0.012628454,-1.5046918,-1.3450537,0.9324004,0.40225226,-1.5440528,-0.067656495,-1.1451402,fearful
-435.4038,11.375268,-21.08035,-7.947165,-15.696281,-7.5710526,-16.284313,-10.157519,-6.83578,-5.5998645,-6.384153,4.234243,8.20748,4.5738983,10.44734,2.4933283,5.084248,3.1516407,0.3487392,0.3511922,-0.2693892,1.2703044,-1.9916685,-1.0940561,0.7269018,0.5055175,-3.345592,-1.3824959,1.9692584,1.2501389,-0.16310279,-0.42936584,1.1840742,0.3009562,1.509349,0.36881828,0.4614103,0.09892232,-0.65483284,-1.3844473,fearful
-596.4066,40.27457,-7.057647,2.141903,-7.934449,-2.7191734,-8.683597,-11.2647,-6.9385695,-1.1728784,-9.8496895,-0.7060453,-2.3403094,-7.496073,-2.9991548,-2.5796685,-4.18796,-2.8675396,-1.7025565,-1.1543149,1.7619023,-1.0483203,2.4510672,0.26321167,1.9636893,0.601157,0.7614179,1.5538936,1.4784068,2.8847113,3.304711,0.030414406,-0.62765205,-1.4548672,0.79228854,0.46504784,-1.4432809,-1.1071086,-1.7643288,-1.4284581,disgust
-578.703,38.359,-8.609061,2.163245,-10.39378,-9.469012,-16.389708,-11.606355,-4.051289,-4.814729,-9.944918,-1.5461837,-3.3070848,-4.1174626,0.10933678,-1.8790843,-4.7681885,-3.4871116,-0.7723348,2.7734795,4.7146587,5.0075274,4.528611,1.7310523,-1.4264462,0.93585736,3.14921,2.5486915,1.2491972,-0.5310544,1.0765618,0.6180875,0.123789035,0.26286805,0.77533454,0.07786718,-0.32021585,-0.7007763,-0.64030033,0.88260794,disgust
-577.4638,29.925293,-13.803871,0.088509925,-10.0559225,-7.9007726,-15.24137,-11.258898,-4.817208,-5.5617194,-8.286089,-2.6662228,-5.160331,-8.060664,-2.706525,-4.6573467,-4.355708,-3.7459652,-2.837449,0.88238513,3.0760515,6.59261,6.2912793,4.010797,2.9059513,3.4660082,3.6911263,4.048395,2.9425402,0.8239876,-1.799737,-1.0391625,-0.77215165,-1.5987737,-0.7870595,-0.6223976,0.38842747,-1.2474335,-1.6244065,-2.212398,disgust
-553.5952,24.80853,-11.327688,5.558179,-7.448202,-7.363445,-11.890977,-6.7188954,-1.4069413,-4.659233,-4.989638,0.12734932,-2.0969076,-3.8872762,3.5092998,1.6823039,0.80570084,0.18893982,0.97322845,5.5269966,7.6842723,13.129748,8.192863,5.966707,0.74921525,0.31577075,0.85378116,2.971424,3.5946083,1.7716837,1.2647772,0.91329247,0.7526033,-0.49438405,-0.34834424,0.43897295,-0.51708925,-1.2020472,-0.49325106,-0.08176104,disgust
-494.68533,19.675858,-8.545705,3.3106174,-11.557664,-2.2453363,-12.921951,-9.854368,-6.0775223,-2.8753097,-7.025841,-2.013703,-2.6682405,-7.005958,-3.0581803,-1.9889481,-0.2717691,1.1104614,1.2655815,3.139413,4.97636,6.9038267,8.416297,5.8601985,3.839466,1.4475045,-0.46339133,-0.469646,-0.45951384,-0.6920658,-1.8595612,-0.90234464,-0.44009995,0.255926,0.31103373,0.8648878,-0.67173773,-0.16388613,-0.35636598,0.3502406,disgust
-508.6144,19.43027,-10.027046,-0.23610541,-10.837593,-3.8741722,-10.2689905,-11.6523,-7.3028874,-2.9501693,-7.310688,-3.2074046,-3.0393445,-7.4303994,-4.124052,-5.133977,-3.9368017,-3.648037,-3.4910028,-1.9939159,0.59299624,5.085058,8.000188,6.6041164,6.91626,2.6226022,2.4294403,3.2724931,2.0290713,0.028986502,-2.4618535,-0.8263061,0.6018446,-0.27575195,-2.0165079,0.53931123,-1.4613434,-0.97774696,-2.7177744,-1.5671793,disgust
-543.5007,25.61376,-15.074045,-1.5607631,-12.161612,-9.060139,-18.543142,-17.94286,-6.4115496,-6.674477,-13.326883,-2.100274,-3.6957922,-10.174208,-1.209076,-6.0769634,-5.6741295,-4.593339,-5.499507,-1.4897102,-0.35158944,8.428719,9.586223,9.64889,6.792251,2.3591008,1.1124063,1.4895977,1.6330752,0.49909008,-1.2505713,-1.7905065,0.9416545,-1.6906092,-1.084043,-1.336269,-0.8543626,-2.905689,-3.3303761,-2.6103156,disgust
-519.4348,25.220682,-12.983302,-7.043897,-13.719456,-10.060642,-19.884632,-16.313587,-7.4159575,-7.7500863,-12.7687645,-3.2126882,-8.900552,-9.583451,-2.1701198,-4.4472585,-0.65864253,4.93804,4.306359,4.690856,1.2375052,4.842426,1.2042366,-0.2860346,-3.4058692,0.44904807,2.9870346,0.7701397,-0.3015411,-1.2575301,0.04137555,0.52240443,0.5553329,-0.2899278,1.1008875,0.018846162,-1.3220453,-0.18393314,0.24978271,-0.38621026,disgust
-602.3665,33.8313,-14.914909,1.4355538,-14.5465145,-6.8938475,-15.559268,-12.062791,-7.185673,-5.9600334,-11.05919,-4.763027,-3.6044772,-7.534921,-1.9456226,-3.5196967,-2.676432,-0.008340557,1.1871092,3.999062,1.1379004,1.9947921,-1.2265556,-1.233543,-0.9269777,-0.05103074,0.06892589,-1.7390019,0.42459032,3.1482704,2.1301537,0.39994663,-0.85690314,-0.2467836,0.615652,0.93072397,0.16231613,0.0029216309,-0.47739294,0.31158552,surprised
-573.34076,29.346842,-14.781973,1.4788744,-16.95993,-5.826978,-17.497643,-12.877022,-6.247798,-6.7949157,-11.126721,-4.999966,-2.2272017,-4.936584,1.8770478,-2.7301712,-0.9530907,0.49312863,1.6045995,2.0831819,-0.2864201,-0.9248578,-2.3453248,-2.3378046,-1.8977821,1.8578964,1.4961219,0.44748893,0.7734362,-0.78325367,-1.2178032,-1.0316073,-1.0626214,-0.4030491,0.9305532,1.0418135,0.6662065,0.12016375,-0.6224233,-1.3600368,surprised
-550.3879,33.70076,-12.902681,-2.1691482,-16.781664,-9.5720825,-19.248375,-12.607376,-6.2259045,-8.74563,-11.333586,-4.713638,-2.2877052,-4.645851,2.1619034,-2.7858799,1.092239,0.5751675,0.64538586,0.60267293,-1.5394256,-0.14792153,1.1598138,0.016111337,0.8954193,1.4623748,1.3234609,-0.23115583,0.7851875,1.1905885,2.3474662,0.14714515,-0.21239354,-1.3345292,-0.33893555,1.3746818,-0.033973105,-1.5839635,-1.6318803,-0.41928583,surprised
-558.3241,31.414309,-17.024063,-3.200799,-19.080679,-7.0446606,-21.09399,-14.898449,-5.341931,-8.967156,-13.610278,-5.321081,-1.2880554,-4.797926,2.9108334,-4.7688937,0.2834401,-0.9808419,0.4254231,1.2135718,0.2689557,3.5838423,1.4113495,2.3365362,0.21210147,1.9788603,-0.63567275,-0.26965502,0.8818667,-0.8896666,-1.5205564,-0.602124,-0.30353475,-1.5047536,-0.7614884,0.16986267,0.15199432,-1.3887538,-2.4126296,-2.1568854,surprised
-478.17896,20.63706,-22.26963,-2.650465,-20.34465,-4.2368994,-18.35079,-13.268394,-2.6957772,-5.9194007,-5.6919246,2.115686,2.7107613,-4.5480237,1.686464,1.3349705,4.580017,2.5924683,-1.3105254,4.946398,4.781093,2.9839058,1.4163802,1.7838138,0.48271024,-0.44876128,-1.0949486,-1.6255106,-0.36879662,0.5624641,1.6187633,0.83989835,-0.907723,0.19234756,1.0172935,-0.41879073,-0.12374536,0.09176416,-0.19477424,-0.18674366,surprised
-482.50742,17.212355,-18.22458,-4.5363607,-17.992844,-7.948704,-20.853437,-11.518851,-2.1286147,-3.4136238,-3.6507401,1.4280968,0.17256567,-5.9856753,0.93110836,-1.2717825,1.8483828,2.7314572,1.3918251,3.4253662,2.9319057,4.073644,1.330814,-1.0863107,-1.9597113,-0.64180994,-1.7539438,1.8176954,0.6985425,-0.19058408,0.13119605,0.45154378,-0.21815968,0.030104296,-2.4985988,1.0308832,-0.69899356,-3.155627,-0.5189055,-1.2079408,surprised
-480.52737,22.93598,-16.637918,-2.9089859,-16.420528,-8.442778,-18.164276,-8.117546,-5.253492,-5.998449,-5.2589293,0.31342742,0.9828591,-2.5617032,3.4555502,-0.56021214,4.154038,3.8532426,2.0223746,2.6874647,0.62373817,2.8763442,0.19209482,0.38806888,-1.1801478,1.0537311,-1.801421,-0.89848536,1.0550022,0.8803699,1.0248773,0.2135836,0.1314431,0.6797991,-0.61113226,-0.5489451,0.27743214,-0.7233381,-0.5480229,-1.63401,surprised
